,price,floor,bedroomCount,netHabitableSurface,constructionYear,facadeCount,floorCount,hasLift,hasGarden,gardenSurface,hasTerrace,terraceSurface,fireplaceExists,hasSwimmingPool,hasAirConditioning,bathroomCount,showerRoomCount,toiletCount,parkingCountIndoor,parkingCountOutdoor,primaryEnergyConsumptionPerSqm,hasDoubleGlazing,BUY_REGULAR,PUBLIC_SALE,APARTMENT,HOUSE,APARTMENT.1,APARTMENT_BLOCK,BUNGALOW,CASTLE,CHALET,COUNTRY_COTTAGE,DUPLEX,EXCEPTIONAL_PROPERTY,FARMHOUSE,FLAT_STUDIO,GROUND_FLOOR,HOUSE.1,KOT,LOFT,MANOR_HOUSE,MANSION,MIXED_USE_BUILDING,OTHER_PROPERTY,PENTHOUSE,SERVICE_FLAT,TOWN_HOUSE,TRIPLEX,VILLA,Brussels,Flanders,Wallonie,Antwerp,Brussels.1,East Flanders,Flemish Brabant,Hainaut,Limburg,Liège,Luxembourg,Namur,Walloon Brabant,West Flanders,AS_NEW,GOOD,JUST_RENOVATED,NO_COND_INFORMATION,TO_BE_DONE_UP,TO_RENOVATE,TO_RESTORE,HYPER_EQUIPPED,INSTALLED,NOT_INSTALLED,NO_KITCH_INFORMATION,SEMI_EQUIPPED,USA_HYPER_EQUIPPED,USA_INSTALLED,USA_SEMI_EQUIPPED,USA_UNINSTALLED,A,A+,A++,B,C,D,E,F,G,NO_EPC_SCORE
MANSION,0.04206243761472439,-0.0023383615350830874,0.09299771448082726,0.027401512128708713,-0.12884146362148197,0.010391575579724411,-0.045239459314594443,-0.04910066879798336,0.02811480441370721,,-0.01597671591488784,,0.00919543526036099,0.0045276244538627365,-0.007589019549755217,0.04575693982701932,0.015824757651977085,0.07690574478762836,-0.0007387404323320321,-0.00206220045062507,0.0015411048403876162,0.00011924350853151659,0.005282508554398598,-0.005282508554398534,-0.07872063945188047,0.07872063945188044,-0.06126699305916153,-0.009142662591483372,-0.005328887567252877,-0.0017099052379603926,-0.0029632551117458467,-0.004794618049768697,-0.013365721043735703,-0.005899416113412301,-0.003276596613489041,-0.01118435541923379,-0.013248569322341617,-0.053085754279550916,-0.0026128711173165416,-0.004995388056361517,-0.002207878546998372,1.0,-0.007115953672751564,-0.001396005221851817,-0.0116101777309588,-0.005555098433806261,-0.0062647414982063025,-0.003044593385192026,-0.01883048121291133,-0.0010435140969546372,-0.00905037142457273,0.012024293783848315,-0.0026597011682983683,-0.0010435140969546372,0.013248650970329267,0.002346573432547981,0.02382778257407191,-0.0017252595592591893,0.006521146357046055,-0.0012529787968220173,-0.004513525642675192,-0.0027030528738180683,-0.021392124721704552,-0.023296938087520792,0.019387350917262614,0.018449943558526128,-0.028040124874421417,0.0099951111178978,0.02447692645668973,-0.0041352532681974575,0.00902832109154432,0.006546178153243459,0.0029359278637705113,-0.010825794692266879,-0.001672274442173945,-0.004369426328044157,0.0025772345414396465,-0.005729781446809441,-0.0009870352927937105,-0.01813022574712767,-0.0032765966134890405,-0.002963255111745842,-0.026781160496023224,0.010645750610010607,0.0176974536425009,0.03321460964096506,-0.004125360316047994,0.01839249907014062,-0.011985223856623465
MIXED_USE_BUILDING,0.038047766891514914,-0.003095825142840907,0.0789211471244617,0.0332481508734181,-0.0732085806369645,0.003622483135055303,-0.05989384168931436,-0.05849622277552541,0.00035491939055105415,,-0.03033875464349482,,-0.0004461036648930035,-0.015341849629739513,0.01755593025571072,0.051759634994001644,0.017137350102834098,0.07710738203783866,-0.0009170345187800197,0.0004324006891609614,-0.0006882373939668006,-0.019223989030673454,0.006993667384029258,-0.006993667384029252,-0.10422055410135043,0.10422055410135064,-0.08111316179859752,-0.012104238073784225,-0.00705506991393762,-0.002263793493064385,-0.00392314000292886,-0.006347734893041377,-0.01769526851968355,-0.007810409322069833,-0.004337981970194497,-0.01480729484891327,-0.01754016793357752,-0.07028178079377614,-0.00345925639753735,-0.006613540169519427,-0.0029230749033398377,-0.007115953672751564,1.0,-0.0018482120923155247,-0.015371053446222855,-0.007354557088077657,-0.008294074270622497,-0.00403082611913973,-0.024930224140320104,0.014978970736382151,-0.025351642097005696,0.01730656215067218,-0.015757382370225635,0.014978970736382151,0.00010524483984078513,0.008069952920818604,0.014606807644216723,0.009013409972981157,0.017467533092235605,0.0069320609660661085,-0.010318329399016982,0.0035711238452746413,-0.025826523477724676,-0.024853793231158907,0.012034240299855233,0.0046881931689097996,-0.02586037578575376,0.026260345472156058,0.023834014366235452,0.02804516233954761,-0.006243195547946528,-0.01538605663362625,0.018376308625121636,0.013497492265517023,0.008663080282570472,-0.006687958673199022,-0.005094490822124711,0.004545339299538036,-0.0013067648566984864,-0.02315059477835392,-0.0043379819701944945,0.019429488407169723,-0.03085929229939677,0.00221150706287591,0.0006912890725408881,0.02681035087850781,-0.004616408237320399,0.02072330904942905,0.020253661876343504
OTHER_PROPERTY,0.0198577579125453,-0.0006073378585775556,0.012801383940251185,0.004988995982253486,-0.009524616671335324,0.00669674207627677,-0.011749952234121012,-0.0033329213903613764,-0.01331463478013034,,-0.006538238530765369,,0.0006755559199611992,-0.0030097585202097286,-0.0019710805249316433,0.041654518530755594,-0.004180883894694188,-0.00010638845513436055,-0.00018203971042812564,-0.00036589653591266255,-0.001078381263627678,0.012136194506344093,0.0013720151418895221,-0.0013720151418895273,-0.0204459506681297,0.020445950668129705,-0.01591275079057216,-0.0023746050543084008,-0.0013840610680336456,-0.00044411018998245604,-0.0007696401890748546,-0.0012452963390626275,-0.0034714513881870814,-0.0015322432803576036,-0.0008510237364078945,-0.002904889756342296,-0.0034410238112137464,-0.013787854376406897,-0.0006786356708838806,-0.0012974419222161395,-0.0005734477789747224,-0.001396005221851817,-0.0018482120923155247,1.0,-0.0030154877143814952,-0.001442814353707512,-0.0016271284953065994,-0.0007907660124661713,-0.0048908023692016776,0.005997154492752416,-0.007559233647505598,0.003760123365720723,0.01420859027077948,0.005997154492752416,-0.008153671657039152,-0.0060765321079827754,0.020798588361082056,-0.0046496368227966324,-0.0043064166315119655,-0.002671276487876184,-0.0031666434941594415,-0.003948618811652668,-0.008917330071537393,0.010553991696704283,-0.002167805424392784,-0.004272591173485228,-0.010358224346868028,0.011744510768334524,-0.005587771907226505,-0.0010740408730225014,-0.007305449781964479,-0.0038920735027315767,-0.003193931113610429,0.01737068648665274,-0.005373374787321444,-0.005045459216209765,-0.003237164877005166,-0.0014881844153748441,-0.0002563606576963743,-0.005857384179676188,-0.0008510237364078968,-0.0007696401890748536,-0.010078191680197484,0.004281927312143368,-0.007159725075262913,-0.005625831350831128,0.009336707150341518,-0.003745064576296346,0.015720121894524527
PENTHOUSE,0.0901771472324111,0.007937108021567716,-0.03218900185125723,-0.014742959875667271,0.10177255128093136,-0.021037429743269186,0.11190492678224026,0.15094433443004862,-0.07576376496735342,,0.07585356269674484,,-0.03242554917481552,-0.00981745464559351,0.029422143268238256,0.04285087159559229,0.018409001739101722,0.01555405290099258,-0.0011060904770493784,0.019893055610184007,-0.010887523654792421,0.01034707926504302,0.011410659070295953,-0.01141065907029598,0.1474858158139803,-0.1474858158139805,-0.13234181504129863,-0.019748913750324084,-0.011510841606348245,-0.0036935379303140586,-0.006400878194563292,-0.010356774887310568,-0.028871072235511698,-0.01274323085154438,-0.007077721972883178,-0.024159140547653047,-0.02861801474614653,-0.11466965691311261,-0.005644019542476083,-0.010790454846969876,-0.0047692018117872,-0.0116101777309588,-0.015371053446222855,-0.0030154877143814952,1.0,-0.011999475945442168,-0.013532364153020648,-0.0065765756493053355,-0.040675409994600564,0.054095708375943075,-0.01995600171320714,-0.025074291696281403,-0.017950516725148788,0.054095708375943075,0.005128842993641976,-0.02826022969655869,-0.019710622826997256,-0.01067216509927904,-0.00037596245072662765,-0.01795301331116846,-0.008213806660562985,-0.009238910085752956,0.01746450009671672,0.08106855509771523,-0.026330539693346113,0.002904312988060643,-0.012090376432396596,-0.02567907856533104,-0.04213020154960345,-0.00893249196415182,0.0427176639115609,-0.024361897178878426,-0.015777531896645356,-0.021684317650672,-0.0177608503442808,0.05990460858402072,0.0014757561310486775,-0.0048262016736543185,-0.00213207855707886,0.026423451142585916,0.006072065854177185,0.008134120108975807,0.011229905662931916,-0.028188638536913026,-0.01859525095712478,-0.023044899081678453,-0.037781515312559306,0.01531649888613483,0.048596640678588085
SERVICE_FLAT,-0.02726753697574281,-0.0006486801060191079,-0.06796148312921524,-0.015821764665858353,0.07614976107174179,0.029523309938170757,0.005067163037477155,0.04098970547614007,-0.04017746966138491,,0.033750195894871216,,-0.0334810021616252,0.019220493770518824,-0.007843485228822483,-0.02685317891601417,-0.013001911104979152,-0.034806673044872206,-0.0009379076997304897,-0.002318455397990123,-0.008849911668136035,-0.04193001863841158,0.005459635140732932,-0.005459635140732987,0.07056724224403585,-0.07056724224403585,-0.06332132259290378,-0.009449223120096039,-0.005507569277661367,-0.0017672396794736454,-0.00306261534126117,-0.004955385291163101,-0.013813883979582615,-0.006097228086033721,-0.0033864634252444258,-0.011559375483159693,-0.013692804070608586,-0.054865760566658095,-0.002700482701240412,-0.005162887270934919,-0.002281910417660518,-0.005555098433806261,-0.007354557088077657,-0.001442814353707512,-0.011999475945442168,1.0,-0.0064748031127627335,-0.0031466809497538205,-0.01946188177231047,-0.016797939331630034,0.03591543767093257,-0.028563564763133282,-0.025996428038129304,-0.016797939331630034,0.020734806529174598,0.050568524579101014,-0.009016079415948244,-0.013283023858259814,-0.011546371363293787,-0.010629762411905578,-0.012600967417222931,-0.01571266771281309,0.020882140086260458,0.04887288096934011,-0.00797158192455887,-0.01700184509670947,-0.003970207708484034,-0.022551197580415013,-0.022235320100826447,-0.004273911499884423,-0.0074924632901694505,-0.01233001792142689,-0.012709552549786687,0.02476677052158576,-0.016780682399638803,-0.0006461782800029304,0.023514016934244136,-0.0059219054382170675,-0.0010201313474813276,0.07940884232141274,-0.003386463425244441,-0.003062615341261166,-0.011014126295375537,-0.024147359162758127,-0.024839633481954462,-0.013534413966751917,-0.02550321370919908,-0.008550918728348072,0.03292168857893065
TOWN_HOUSE,-0.006813725331838872,-0.002725501757805345,0.01827190643028614,0.0005696982694650859,-0.010503496653127916,-0.013586864616722571,-0.05272932522802088,-0.06030419197441378,0.05169766314069932,,0.0045395251106573106,,0.005551003183556125,-0.006580100252663331,0.012013194678550648,-0.010126183600289516,0.0006072710996952845,0.03903953291312699,-0.0006463725992018748,-0.0013356279887810603,-0.0014057245703088031,0.016755630913739925,-0.008744138229237983,0.008744138229238162,-0.0917536651123694,0.09175366511236939,-0.07141038490964542,-0.01065632606004346,-0.006211140669989966,-0.001992997943996734,-0.0034538530054985584,-0.005588417242839064,-0.015578556032715062,-0.006876126187458495,-0.003819071471925355,-0.013036042501425354,-0.01544200861786971,-0.06187465643468076,-0.0030454592740775735,-0.005822426825050069,-0.002573415945559068,-0.0062647414982063025,-0.008294074270622497,-0.0016271284953065994,-0.013532364153020648,-0.0064748031127627335,1.0,-0.0035486576813061428,-0.021948064435761735,-0.009967595261222413,-0.015535254521993207,0.02811926796162567,0.02378061095383863,-0.009967595261222413,-0.01887945704177321,0.024363131435138543,0.004919176643530433,-0.020865805012335557,0.05017808679242065,-0.01198767483446925,-0.0010095812846875692,0.003769860531515216,-0.03167437786886396,-0.021027094346983244,0.013530244330854382,0.035826673452840546,-0.010859127210320828,-0.001990948356508876,-0.0013555260566842093,0.014177355455182922,0.005542733082469633,0.013942019583130079,0.04459175976425001,-0.02481039052698377,-0.0036807408263882717,-0.0010711217109296996,-0.014527167108020154,-0.006678406726599186,-0.001150449314686313,-0.014882840527398073,-0.003819071471925384,0.02301609266719731,0.00902575573992817,0.02208449644914175,0.006778587405235891,0.014062296692861622,-0.014629003683163474,-0.0055244487681140935,-0.02364182596922663
TRIPLEX,0.004556113858156855,-0.00014505903833087584,0.018809378911841746,-0.0016411680320809969,-0.006707867675657372,-0.006769307991164468,0.00649702723181168,-0.006108967810926328,-0.019729999576194545,,-0.007326567130536373,,-0.007548425146209856,-0.006564080662606979,-0.00429879389700789,0.026441052591216246,0.014002290184900488,0.03039763377311079,-0.0005095216952646182,-0.0024698063680610176,-0.00039357488178083156,-0.002466265776082658,0.0029922726362289357,-0.0029922726362291182,0.03867592293953769,-0.03867592293953764,-0.034704637947499326,-0.0051788537231978364,-0.0030185439900054963,-0.0009685744190292702,-0.0016785334266349616,-0.0027159074602060174,-0.007571001718367456,-0.0033417194168467914,-0.0018560254631940893,-0.006335368950224948,-0.00750464122190918,-0.030070381953667888,-0.0014800587004879715,-0.0028296334657044986,-0.0012506509913362061,-0.003044593385192026,-0.00403082611913973,-0.0007907660124661713,-0.0065765756493053355,-0.0031466809497538205,-0.0035486576813061428,1.0,-0.01066651063224579,0.046096416249543734,-0.02824436626130585,-0.00761936291557256,-0.009919118511345889,0.046096416249543734,-0.0057020381300346475,-0.00570582669320459,-0.008351750032275404,-0.010140544815049843,-0.009392004689488196,-0.005825874142661412,0.006600271481424897,0.0023817822006557115,-0.008066460883154748,0.005524663728773819,-0.008297327054324646,0.031607455934691414,-0.0017627076754725057,-0.012359677834627707,-0.0040968813096303345,-0.0023424108207077184,0.0036740422926702376,0.0018406816501152332,-0.006965748687070155,-0.024031934262803208,0.005005528672271027,0.024308205952262376,0.019396527138898743,-0.0032456299991384086,-0.0005591053317196749,-0.00499677997118155,-0.0018560254631940912,-0.0016785334266349646,0.009738966570021882,-0.012675403475974286,0.010924342703957198,0.01186140007117034,-0.013977594940107047,0.03800417498186644,-0.019567457224384178
VILLA,0.25170430287183887,-0.008192278909002882,0.21750165654371223,0.10665458309259224,0.03638030130428269,0.2811558377156056,-0.15849314267157294,-0.1716823587774949,0.13830580942403306,,0.026716301073168774,,0.042152827513674176,0.22033457373301804,0.054192926509414235,0.13886252749324182,0.01662909460887091,0.15434491526572525,-0.0017780080513096746,0.011316248539138873,0.020270691017366237,0.05252112685812937,0.0027681174358895637,-0.0027681174358896448,-0.27579201274448756,0.2757920127444877,-0.21464443693851554,-0.03203065086241123,-0.018669368517517118,-0.005990528157075043,-0.010381547929921629,-0.016797594271259146,-0.046825827814654095,-0.020668173623383596,-0.011479317003494388,-0.039183572615739466,-0.04641539531226706,-0.1859820642052343,-0.009154003187780986,-0.017500977330676463,-0.007735141287111502,-0.01883048121291133,-0.024930224140320104,-0.0048908023692016776,-0.040675409994600564,-0.01946188177231047,-0.021948064435761735,-0.01066651063224579,1.0,-0.0919614145579473,-0.02387573428395048,0.11332303703030602,-0.03966597788008842,-0.0919614145579473,-0.006057931131116212,0.06475809058437533,0.07091523387868372,-0.017025052868760437,0.03105242375854609,-0.011431722287032936,0.010734224373221891,0.11318699319976669,-0.02041326786973324,0.028421558426672346,0.007812266207444417,-0.011862957106438034,-0.024151759246431495,-0.0049183714134260585,-0.008563176085323459,0.005577452221742102,0.044266091982365974,0.017994176397000954,-0.0015911577649232876,-0.03522922666546385,-0.027879021806559618,0.009406243111745592,-0.004973911901714865,-0.010391598283206011,-0.0034580060825829535,-0.03618690882362385,0.005382887502104448,-0.0010623057829706544,-0.015881264879571328,0.06710094544286517,0.024427479015735446,0.016838313294176198,-0.0055982143899078645,-0.008810203865936825,-0.04592366211114283
Brussels,0.07201314255515665,0.009303165209140507,-0.05765254364548407,-0.035940628761140306,-0.12196860420128595,-0.07133069827868534,0.322797074830076,0.19888220270698395,-0.12120294334566925,,0.05438935570529508,,-0.034080562077720804,-0.03517523934093283,-0.0240392715031707,0.11067329583557001,0.14307452287749153,0.07885154362910662,-0.003179280741444217,0.00803373104097374,0.007565590900958155,-0.025286547702882488,0.025499685443542204,-0.025499685443542357,0.22970600044040881,-0.2297060004404088,0.1389460350778407,0.10031805241525517,-0.02939270899154033,-0.009431376892117394,-0.016344517325243547,-0.026445822187816808,0.06665354889686131,-0.012973463150437157,-0.01807282468010462,0.07646532133665478,0.06101218206184724,-0.2071859157049336,0.007562361387175345,0.045485917217106285,-0.012178063582985791,-0.0010435140969546372,0.014978970736382151,0.005997154492752416,0.054095708375943075,-0.016797939331630034,-0.009967595261222413,0.046096416249543734,-0.0919614145579473,1.0,-0.5956091187344688,-0.18622517588157303,-0.20280700659030332,1.0,-0.1731560144007268,-0.12904469611404884,-0.08132416127826936,-0.09874233529519946,-0.09145351586703415,-0.05672874864953509,-0.06724864448070708,-0.08385511761725649,-0.18937349935475192,0.03126642963769789,-0.008425772637162819,0.004459905788071783,-0.044819926232093764,0.026505745878572254,0.00678130040254469,-0.018171944392005413,0.0724984809612824,-0.09730250723614126,0.0472347704664348,-0.10504165308421189,0.0075812943578660585,0.18665094440186755,0.06379973611739326,0.06237364390742333,-0.005444220910898511,-0.050169271331533406,-0.018072824680104495,-0.016344517325243387,-0.15538098889400323,-0.048940994174759764,0.05530646032281379,0.10216719381757614,0.004461501872051783,0.25367697353628477,0.006908660261055064
Flanders,0.0008572972643347921,-0.019762647576905674,-0.038733676300212926,0.005901852791577097,0.12929410276856645,-0.10784153451205913,-0.12995134516205814,-0.04196198385198493,0.012629514846857726,,-0.07240283081826918,,-0.0381139025144011,-0.04567911560626778,0.00745344109913181,-0.11553928678390812,-0.18344118676734916,-0.12605139103838559,-0.0146321045343491,-0.009007885449932867,-0.025086690479300795,0.01081736441058289,-0.01627790549824492,0.01627790549824475,-0.04821205204472707,0.048212052044727005,-0.013157062520029456,-0.09476048199138044,0.011595141105367381,-0.01762357695444455,-0.030541548933902627,-0.0035058945348742264,-0.027618869343921004,-0.028286576571198256,-0.013371010445921651,-0.03113531362031806,-0.025499887969914047,0.10371917717961528,0.007763179962619853,-0.03423681040830759,0.020446402178766705,-0.00905037142457273,-0.025351642097005696,-0.007559233647505598,-0.01995600171320714,0.03591543767093257,-0.015535254521993207,-0.02824436626130585,-0.02387573428395048,-0.5956091187344688,1.0,-0.6783053909026772,0.34050352859140276,-0.5956091187344688,0.2907208921996416,0.21666004104879727,-0.29621460548797596,0.16578378703301838,-0.3331097019291446,-0.20662843166067457,-0.24494603302815277,-0.3054333446876986,0.3179492949287377,-0.017387182365165548,0.020188748475370034,0.015430868050302986,0.016765124448611928,-0.029004324609990598,-0.010771768887046606,-0.02065807899874865,-0.02112532032105918,0.018576487074101714,-0.1155896370488666,0.15246791729082773,-0.032951934462331946,-0.11463996363730858,-0.06984974654526989,-0.0699324839967831,-0.019829995464608806,0.045099299624344134,-0.05271400847681193,-0.05953316548598816,0.13108690652502847,0.039258911096515234,-0.06137436828808428,-0.12877037220492532,0.03438858153315666,-0.2896880286934692,0.05947072194727714
Wallonie,-0.06692124649801316,0.015662344716088752,0.10011280387638744,0.025657292644094772,-0.046574706016053784,0.19715236546701176,-0.13632545460080606,-0.13059888001522763,0.09542059612259972,,0.03880626349925877,,0.07779271635465364,0.08804727255061197,0.01287296032366744,0.040082981201788756,0.09349725759316793,0.08204897296096553,0.020805117750841175,0.0036690894022311537,0.02376374175957799,0.00989937527523404,-0.003415400553482103,0.0034154005534822417,-0.15114973621762245,0.15114973621762218,-0.11100549618709427,0.024140115242930707,0.012704088658638492,0.030183057110505337,0.05230704970382296,0.02847897288011316,-0.02718867442698262,0.04646532263654167,0.03288622691283921,-0.031862748018895784,-0.02462012519772376,0.06265761783348074,-0.016412886881202498,0.0002686032999889075,-0.013868904822421715,0.012024293783848315,0.01730656215067218,0.003760123365720723,-0.025074291696281403,-0.028563564763133282,0.02811926796162567,-0.00761936291557256,0.11332303703030602,-0.18622517588157303,-0.6783053909026772,1.0,-0.23096537906493286,-0.186225175881573,-0.19719754842705237,-0.14696167383659484,0.43669799689160516,-0.11245203646875829,0.4910910430563547,0.30462448689328364,0.36111467830468463,0.4502888356544422,-0.21566672078386911,-0.007333633792587382,-0.016986098770263348,-0.022953535026496687,0.020492295114572113,0.011230358961152782,0.006972181175937027,0.04188990937563263,-0.04047765463166271,0.06628421763305378,0.09817375937892217,-0.09040284681980285,0.03336957421553003,-0.030516125337082506,0.027075547875686484,0.02848123725996877,0.02923461280208831,-0.00927080377143577,0.08100773317246489,0.08776749570980502,-0.01820418566846039,-0.003250806781970574,0.024478142598632728,0.06404708301850917,-0.04614269736765113,0.12227919742362384,-0.07905984719194752
Antwerp,-0.037788537553953325,-0.004681948427877897,-0.03941724499510336,-0.0004245955210601343,0.008635832381769485,-0.02007430395056135,0.008039738803864306,-0.011227082964442905,-0.01990778082812515,,0.037222355562185894,,0.150325772212236,-9.273978995715813e-05,0.018734368119388993,-0.05323295531455107,-0.07031088062039319,-0.05045977881281113,-0.005045980440916914,0.004869281699162178,-0.009368302006319435,-0.0011375623370918487,-0.014334623769790838,0.01433462376979081,0.03999558727655789,-0.03999558727655788,0.0496115505968291,-0.01835024274176165,-0.02707232940334907,-0.0019970048861409897,0.002142688290410347,-0.011965545198262335,-0.009415858531709606,-0.014903225802339595,-0.007206392060502484,-0.027976442554075984,0.041165185610603776,-0.009003591824201611,0.00753608793346866,-0.01416903997311235,-0.007588680897106618,-0.0026597011682983683,-0.015757382370225635,0.01420859027077948,-0.017950516725148788,-0.025996428038129304,0.02378061095383863,-0.009919118511345889,-0.03966597788008842,-0.20280700659030332,0.34050352859140276,-0.23096537906493286,1.0,-0.20280700659030335,-0.21475637928176852,-0.16004741041702344,-0.10086211838896617,-0.12246497173784843,-0.11342502891490358,-0.07035771008776756,-0.08340498856055241,-0.10400113161563539,-0.23487008056922593,-0.052420081692483904,0.041622272490862165,0.04729490010102797,0.00944508850883048,-0.016936980822324522,-0.016617729905367747,-0.02024560133745276,0.0131264718592402,0.022629410811605966,-0.03561388788224972,-0.016964290575215715,0.05917570851422879,-0.057087935528476616,-0.004520676751865665,-0.02464228734055137,-0.00675218342765084,-0.022315394742684805,-0.022414782444179104,-0.02027125291619504,0.12011943538613129,0.03474069873708699,-0.027275599105125743,-0.059137682301782325,-0.013237373016965115,-0.09863979596081326,-0.017570873838786485
Brussels.1,0.07201314255515665,0.009303165209140507,-0.05765254364548407,-0.035940628761140306,-0.12196860420128595,-0.07133069827868534,0.322797074830076,0.19888220270698395,-0.12120294334566925,,0.05438935570529508,,-0.034080562077720804,-0.03517523934093283,-0.0240392715031707,0.11067329583557001,0.14307452287749153,0.07885154362910662,-0.003179280741444217,0.00803373104097374,0.007565590900958155,-0.025286547702882488,0.025499685443542204,-0.025499685443542357,0.22970600044040881,-0.2297060004404088,0.1389460350778407,0.10031805241525517,-0.02939270899154033,-0.009431376892117394,-0.016344517325243547,-0.026445822187816808,0.06665354889686131,-0.012973463150437157,-0.01807282468010462,0.07646532133665478,0.06101218206184724,-0.2071859157049336,0.007562361387175345,0.045485917217106285,-0.012178063582985791,-0.0010435140969546372,0.014978970736382151,0.005997154492752416,0.054095708375943075,-0.016797939331630034,-0.009967595261222413,0.046096416249543734,-0.0919614145579473,1.0,-0.5956091187344688,-0.186225175881573,-0.20280700659030335,1.0,-0.1731560144007268,-0.12904469611404884,-0.08132416127826936,-0.09874233529519946,-0.09145351586703415,-0.05672874864953509,-0.06724864448070708,-0.08385511761725649,-0.18937349935475192,0.03126642963769789,-0.008425772637162819,0.004459905788071783,-0.044819926232093764,0.026505745878572254,0.00678130040254469,-0.018171944392005413,0.0724984809612824,-0.09730250723614126,0.0472347704664348,-0.10504165308421189,0.0075812943578660585,0.18665094440186755,0.06379973611739326,0.06237364390742333,-0.005444220910898511,-0.050169271331533406,-0.018072824680104495,-0.016344517325243387,-0.15538098889400323,-0.048940994174759764,0.05530646032281379,0.10216719381757614,0.004461501872051783,0.25367697353628477,0.006908660261055064
East Flanders,-0.03479633718221918,-0.007805042221912166,0.00708778002376914,0.012736435697318783,0.07561656108481664,-0.03257691265682809,-0.09970702342004178,-0.018871294710866886,0.05517222674315469,,0.00017695589615444597,,-0.054797995725809234,-0.022215491020162226,-0.0052050731800071,-0.05106393292345184,-0.06374621922098707,-0.023728222300782753,-0.0039700434890863195,-0.007067032417787187,-0.010149420464215304,0.043631777897756595,0.006399906233412418,-0.006399906233412571,-0.05760967933762359,0.057609679337623614,-0.0326475560051698,-0.03504657149158627,0.027751603152765248,-0.009987072868170438,-0.01110201334486055,0.006604304668985925,-0.015620280741815717,-0.012532281516788434,-0.01352354937630616,-0.04684849807495513,-0.02157398648275191,0.07370573650736209,-0.01526104117612074,-0.010715836021796842,0.0037495259629369087,0.013248650970329267,0.00010524483984078513,-0.008153671657039152,0.005128842993641976,0.020734806529174598,-0.01887945704177321,-0.0057020381300346475,-0.006057931131116212,-0.1731560144007268,0.2907208921996416,-0.19719754842705237,-0.21475637928176852,-0.1731560144007268,1.0,-0.1366479993413314,-0.08611577439002929,-0.10456022583411775,-0.09684194974519732,-0.06007120200620414,-0.07121092926270749,-0.08879585447512818,-0.2005313708687681,0.03463374904652897,-0.0277565332037876,-0.029266348434403445,0.002703832785865649,-0.01112168660603635,0.01985331957885702,0.007022686783883767,0.03938097136868303,0.0005714093011088173,-0.031917023509059235,0.014533876676621225,-0.01640864302009179,-0.02648056118786403,-0.018237514576190873,-0.014124260726290137,-0.0057649939737859255,0.07768478139110069,-0.013523549376306156,-0.017307534985555494,-0.012838818151761562,-0.029813572207628116,-0.035584332473000906,-0.03159369281570682,0.02484323630728172,-0.08421836216132084,0.06385994048441672
Flemish Brabant,0.02622098335264159,-0.007028788490655607,0.0574399981553066,0.008620041829641378,-0.018422861550711923,0.08231569902190762,-0.10715143902705593,-0.08839846383343113,0.027349087623453592,,0.0028942757367352106,,0.007632045860930085,0.004337045907848349,0.00973344689408128,0.0026665718535483357,-0.019716490619369198,0.027328990422418088,-0.002923299689579931,0.020131427373698368,0.0007865464490068981,0.025298953985176887,-0.0031939656863343335,0.00319396568633421,-0.11933328549356907,0.11933328549356914,-0.1172624839441303,-0.009222520124018755,0.041709706338957785,-0.0074428762281357665,-0.0051453326232556015,-0.00645690590124822,0.009201203552022459,0.02519249150993525,-0.00023389271673488306,-0.004613900430088646,-0.012972874074419428,0.07913628995166308,0.0237851838077175,-0.007905058654890064,0.011185815456113251,0.002346573432547981,0.008069952920818604,-0.0060765321079827754,-0.02826022969655869,0.050568524579101014,0.024363131435138543,-0.00570582669320459,0.06475809058437533,-0.12904469611404884,0.21666004104879727,-0.14696167383659484,-0.16004741041702344,-0.12904469611404884,-0.1366479993413314,1.0,-0.06417786858427849,-0.07792361481105638,-0.0721715616937213,-0.04476812448545042,-0.053070017570619764,-0.06617520099770806,-0.1494462084072151,-0.011992893232497517,0.012719534185627244,-0.001307404445093582,-0.033472950696090166,0.013734827049934933,0.03372930902444591,0.015386160480386305,0.013215381617786553,-0.02185826847084463,-0.015173375873822727,0.007510443177397732,0.004508062739636992,0.026643176860649154,-0.012594948755413154,-0.008830299062884692,-0.004296367631359628,0.006486989741373313,-0.014262371096551207,-0.012898458077959118,-0.012263076966683455,0.016302041246182286,0.009169710570326731,-0.018293372747994075,0.04057281827496629,-0.06276382018807222,-0.00025292169819569383
